2049	0	Che cazzo di sfiga stasera, porca troia maiala #JuveRM
1993	0	Certi tifosi Juventini fanno i BigShots in Italia e i CagaSotto in Europa...Porca Puttana bisogna sempre crederci...#JuveRM
3114	0	È una vergogna una vergogna ci credevamo ci credevo PORCA PUTTANA BASTARDA
2577	0	Sto una merda Ma veramente di grosso ragà E PORCA PUTTANA VOI NON MERITATE NULLA DA ME PORCA MISERIA
1182	1	@christiedom8 Bella culona... Da sfondare...
3279	0	Certo che, porca puttana maiala setolata, nell'ultima azione facciamo una serie di errori da museo dell'orrore. Cazzo di un prete! #RealJuve
3074	0	"@SandroSca son quaranta minuti che ripeto puttana l'andata. puttana l'andata. porca puttana quell'andata"""""
1808	1	@rubicornio mi bella culona....
800	1	@chasingthestars @LeoD_Diofebo So solo che si inneggia alla solidarietà femminile solo quando fa comodo. Uno potrebbe dire lo stesso di te visto che hai la pagina di Instagram in reggiseno e body come tweet fissato. Ma ognuno fa ciò che vuole e non deve e
2570	0	Guarda che commento di merda porca puttana perchè quella ragazza non la sta insultando?????????????????? #Amici17
1913	0	@stanzaselvaggia Ma alla fine, che cazzo di lavoro fai?
467	1	@SexyConsolata @moglieitaliana Che figa da scopare
2198	0	Affidarsi solo ai gol di Icardi comporta questo. Servono due cazzo di attaccanti dai tempi di Jovetic e Ljajc. Porca puttana!
2314	0	@iMilanista Veramente ma porca puttana, ma dobbiamo farci ridere dietro a ogni cazzo di giorno.
1795	1	mi manca @sorightyouknow anche se è una lurida puttana
97	1	@1979NERO @MedicoC @abusivissimo @dr_A23 @Iusername70 Macciavrà armeno unin fermiera tettona cheffà massagio anali?
3457	0	@BarbieXanax E se provi a controbattere, mostrando loro che sono nel torto, diventi magicamente acida e saccente
1381	1	@rubino7004 Scusate....la culona
2471	0	@falostesso Porca puttana io che ho comprato tutto al D1 mi sento estremamente preso per il culo,tutto che aggiorni gratis, il gioco che abbiamo giocato noi ormai lo chiamano versione “vanilla”. È completamente diverso da quello odierno. https://t.co/DrG1
455	1	@Lilithins LURIDA SCHIFOSA MERDA DI CANE
2643	0	Quando ho visto un coglione come sirigu diventare yashin.... SIRIGU CHE NON FACEVA UNA PARATA DA QUANDO ERA A PALERMO... SIRIGU PORCA DI QUELLA LURIDA TROIA EVA..
2423	0	Io parlando al telefono: PORCA PUTTANA HO PERSO IL TELEFONO NON LO TROVO DA NESSUNA PARTE ORA COMPIO UN GESTO ESTREMOVoi tutto ok?
2002	0	porca puttana è la cosa più bella che qualcuno mi abbia mai detto https://t.co/ff68uqvtyJ
2103	0	PORCA PUTTANA CHE PRESA A MALE HO PERSO IL PULLMAN
2726	0	#MilanSassuolo porca puttana Alessio
2255	0	raga ma QUANTO CAZZO ERA BELLO CON QUEL COMPLETO ROSA PORCA PUTTANA  #HarryStylesLiveOnTourbologna
1720	1	@DlESU5 Ma che cazzo me ne frega:se ha due tettone da panico e un culo da calco per me può avere anche la cresta punk
1908	0	@UEFAcom_it @juventusfc @realmadrid Ma porca puttana...le 14 Coppe vinte come sono suddivise ...ditelo Cazzooo,altrimenti sembra che i Piemontesi ne abbiano vinte come noi Milanisti!Separatele e vediamo un po’!Non si può rubare le Coppe così!2 e dico2 ne 
1181	1	@GabrieleManzo1 Pippa... se sapesse quante me ne sono fatte su quel bel culone. Comunque Giannantonio Muntbatten-windsor suona bene dai ?
2327	0	Ora il mio pensiero va a Niall, che lo vedrò tra un FOTTUTO MESE Porca miseria Porca puttana
3774	0	Ma io vorrei sapere MANNAIA LA PUTTANA PERCHÉ CAZZO MI DEVI TOCCARE MENTRE MI PARLI? MA DEVI PERCEPIRE LA MIA PRESENZA O COSA? SANTO CIELO L'ISTINTO OMICIDA MI SALE
1286	1	"ODDIO LA PROVA COSTUME""E poi:- È magra- È alta- Ha un bel culo- È tettona- Fa sport- Dieta- Sua madre è troia"""
2760	0	Se perdiamo è immeritato però non abbiamo nemmeno un giocatore che la mette in porta porca puttana
2019	0	“si ma il cioccolato della kinder non è cioccolato”NO PERCHÉ  È UNA DROGA PORCA PUTTANA, È UNA CAZZO DI DROGA
23	1	@erisdelrey perché sei una figa di legno, giusto?
1490	1	@teenpics_daily Vengo io a casa tua a picchiare le tue ciappettone ma poi te lo metto dentro la tua figa A PECORINA BRAVISSIMA https://t.co/MBk78PmCjB
1150	1	Verò i tuoi drammi umani non giustificano il pensiero anche lontano di fare le corna a quel gran pezzo di figa della tua ragazza.Sappilo gf15 veronica
900	1	CULONA INCHIAVABILEMarco Travaglio.Troppo ridere, ma è da piangere. https://t.co/iffoZhSrdk
2977	0	Porca puttana dovevate proprio rovinarmi The Royals? Cancellatelo cazzo.
1592	1	Rosemary e Oliver si sono proprio trovati sono solo due puttanone !!!
2559	0	Ma perché @stanzaselvaggia deve sempre essere così acida? Anche quando dice cose giuste passa dalla parte del torto lanciando inutili frecce avvelenate a @CarolynSmith51? Mah?? #BallandoConLeStelle
3923	0	"Prendete esempio da Benji e Fede"" ai Sonohra. IS SHE EVEN FUCKING REAL MA DI  CHE CAZZO PARLI MADONNA SANTA QUANTO TI ASFALTO PORCA TROIA SE TI APPENDO e non sa manco usare l'italiano MA TI ESTINGUI https://t.co/xqGqwVhgax"""
1159	1	@Lucone71 @maumartina @pdnetwork deve fare la figa di legno
449	1	@Paolamilf @Giuseppone25 sei stupendamente FEMMINA adoro il tuo  bel culone vorrei sentire il suo odore e sapore direttamente dal buchino .
2681	0	Porca puttana che fenomeno#Sagan #ParisRoubaix
958	1	Che voglia di gita in pullman con la classe sui sedili dietro e i cori e i canti e aspettare le gallerie per correre a palpare la tettona e invece era Ciccio e le risate e i limonini pure quelli con Ciccio e mi manda ancora gli auguri di natale e compleanno Ciccio, chissà perché.
135	1	Porca puttana la mia coinquilina è un cazzo di invertebrato di merda, non so se riesco ad affrontare altri due mesi senza menarla
1571	1	@NoemiGaleraN @openarms_fund Lurida puttana! Portali in Spagna i tuoi schifosi clandestini!
1285	1	@Ariira12345 Bella tettona fa sognare e immaginare quello che c'è sotto
2848	0	Porca puttana troia ho dimenticato le cuffiette da mio fratello
2515	0	"@ilconterosso1 Ma porca puttana, ma socialista"" e ""popolare"" no? Eppure sono i primi due valori su cui si è fondata la sinistra dell'800!!!!"""
3699	0	@stanzaselvaggia Speriamo di no a casa anche akasc non lo sopporto il ragazzino troppo falso
2802	0	Però la foto con la maglia dei Rolling Stones no eh, non lo accetto. Quella è la maglia del tramonto sul Danubio porca puttana
3503	0	@PremiumSportHD secondo me imbarazzante è la classe arbitrale. Ieri Banti si girato dall'altra parte per il fallo su Insigne. Inutile sntire su questo Nicchi è come non sentire nessuno basta vinca la vecchia culona con il prmo gol irregolare di ieri.Che s
2262	0	@_schiaffino__ Spero che a tutti sia chiaro chi è questo figlio di puttana. E nessuno mi cago il cazzo per l'insulto, perché l'unico insulto è chi sfrutta le paure dei tifosi per cercare di attirare l'attenzione
1037	1	@CatFetish_74 @Cam4_IT @Cam4 @Cam4_FR @Cam4_DE @Cam4_ES @Cam4_UK @Cam4_NL @CAM4_PT @cam4mx Non resisto a vedere la tua faccia vogliosa ummmmm libidine erotica assolutamente irresistibile sei tutta da sborrare scopare fica culo bocca una faccia da pompinar
3261	0	@5SOS MA PORCA PUTTANA TUTTO OGGI DOVETE FARE MADONNA
2084	0	raga che due maroni dovevo fare una roba qui su twitter era importante e mi sono dimenticata ma porca puttana è mai possibile avere l'alzheimer a vent'anni dico io
2626	0	Non sono dimagrita e mi voglio ammazzare dieta del cazzo che non funzioni e porca puttana vomito
1666	1	finche non esce nuavamente un gov che piaccia alla culona e al WNO https://t.co/dQDA9sh1sP
2232	0	Porca puttana mi farà morire lo so. https://t.co/JPQtlY0t4O
2258	0	DIO BENEDICA IL MIO NASO CHE È L'UNICA COSA DECENTE CHE HO E CHE MIA MAMMA MI HA PASSATO ANCHE SE LEI È RUSSA E QUINDI FIGA DAL PRINCIPIO E POTEVA PASSARMI PIÙ GENI DELLA FIGAGGINE MA VABBÈ DAI https://t.co/H3tZOTnBfq
3282	0	Porca puttana troia questo non poteva tacere. Stagione finita. https://t.co/sBgCa1Mqb5
1525	1	@pandemione Ogni tanto ti faivibi!! Ciao Palmizio e salutarci badante cubbana tettona!!
1019	1	Bel culone della mia amica https://t.co/A3ewYkYx1Q
2511	0	Se c'è un motivo per cui oggi non ho scritto nulla sul buon #IgnazioScardina, è proprio per il vomito su #Calciopoli che ho letto in giro. Il tutto mentre la lurida puttana ha bisogno di due rigori per battere una squadra di Serie B. https://t.co/TNyuTXtimZ
1983	0	@agirlsoshy Oh porca puttana
347	1	@redkinghoony stai zitta troia
905	1	ma puttanamadonna mi fa fare delle supersborrate questa gran puttanona, la adoro!!!! https://t.co/Dcy3i701jL
1802	1	"ma porco dio state tutto il giorno a fotografarvi i tettoni poi appena uno si permette di dire: dio cane che bocce!"" gli date del ritardato...allora invece di fare le troie su twitter scrivete dei libri se volete essere considerate in altro modo. Finchè farete le puttane.. https://t.co/ny2BboSbpt"""
3876	0	Porca puttana non ci posso nemmeno pensare che sta male
1195	1	Non vedo l’ora che Barbarella in diretta smascheri quella figa di legno di Mariana e che dica palesemente che di sono comportati tutti malissimo facendo una gran figura di merda.  #gf15 https://t.co/gFfX7xps6Z
639	1	@francifialdini Figa di legno. ?
1977	0	Sono stranamente calma, cioè, non è nullA DI CHE OJ PORCA PUTTANA STO SCHIATTANDO MALE ALL BLACK ORA SVENGO CIAO #BTSBlackHairParty https://t.co/pVldjjKXLF
3584	0	E che cazzo https://t.co/TPlnYcE7LH
2230	0	Non è possibile sta sfiga,altro autogol,porca puttana
3715	0	Si è fatto male dopo 1' ma porca puttana che sfiga #Chiello
2524	0	porca puttana li sto andando a insultare il prossimo step è l'omicidio
2091	0	SCHIFO SCIENZE DI MERDA MI FAI SCHIFO. EVVIVA L'IRRAZIONALISMO PORCA PUTTANA FRA POCO SPUTA DAL CULO TUTTA STA MERDA DI SCUOLA. FANCULO CAZZO
3705	0	@lorenzogemi @bakerstreetgurl @danieldera0422 @tom_longobardi @lauraboldrini Tirano fuori tristi fatti di cronaca compiuti da vigliacchi assassini, quando in certi paesi, la donna è sottomessa e senza diritti, giustificato da un intero stato islamico! Olt
38	1	@GILDA31395269 che bella coda di cavalla da tirare mentre ti inculo
2433	0	chain è.. just porca puttana
1586	1	@udogumpel Pure lei a preparare i dossier sporchi come i servi del porco di Arcore???? Ricorda, l’amico della culona????? Quel mafioso che in Europa hanno accettato tutti come uno statista???
2025	0	@LuLuciano3 @turnontheleft @catirafaella @AndreaOrlandosp @pdnetwork @meb Scusa ma che cazzo c'entra? Boschi era banca Etruria, non Monte dei Paschi. Un po' confuso
3039	0	Cioè la gente in metro con i giubbotti Colmar della neve ma porca puttana ma state male? 45 gradi. Io mi sono aperto il bottone di centro della camicia per far entrare l'aria sulla panza. Ma curatevi eh che nun ve funziona la circolazione.
2938	0	REGÀ MA IN CHE SENSO STIAMO 1 A 0 PORCA PUTTANA
1284	1	@ashgdrblat No, mi faccio io le tipe. Non sono gelosa. E aver uba terza quasi quarta bon è essere tettona.
1391	1	"@lefrasidiosho @Rimmel2018 @tempoweb E prima o poi toccherà alla culona inchiavabile""....! ???"""
1190	1	@MoriMrc Per staccare gli italiani dall’UE, non basta una spinta tettonica, basta una tettona qualunque
862	1	@asianuccereal @Siluratrice Ma statti zitta troia
1928	0	Raga ma porca puttana Jenny de nucci è ovunque
3966	0	Ma il verde che c'era Ormai non c'è piùE il grigio ha preso il suo postoCerto vorrei non fosse vero Ma ciò che c'era prima E ciò che c'è adessoLa linea è nettaIrrimediabilmente nettaPorca puttana mi hanno proprio rigato la macchina#giornatamondialedellapoesia
3267	0	@RobinHo494112 Pompinaro vieni che ti sborro in bocca.. Ma va a ciapal endel cul
2437	0	@alexdelprete Porca puttana ! Poi se lamentano che nun esistono più l'ommini veri e che nascheno pochi fiji
631	1	io mi tengo quella culona di Beyoncé.uno splendido pacchetto pop curato maniacalmente in ogni dettaglio.professionalecertosinodivertentissimoe grondante pop.pop-ular, esattamente come chi si affanna a non esserlo ma gli si vede, gli sblusa dai fianchiperfino qui sopra
2099	0	Porca puttana stava a Modena cazzo a MODENAAA
2030	0	Tre minuti porca puttana che tonti che siamo
1021	1	@jazzfusion1967 complimenti bella signora che gran bel culone. Sei stupendamente FEMMINA . Mmmmm
3445	0	Porca puttana stavo dormendo e a mio padre è sembrata una buona idea far abbaiare il cane nella mia stanza, ma vaffanculo
2585	0	Ormai mi hanno spoilerato tutta la serie porca puttana lo faccio anche io ora
3003	0	porca puttana sono due anni che aspetto questo santissimo momento DIO CI HA BENEDETTO FINALMENTE
765	1	@sallyroxan non e' colpa mia  ..mi disegnano cosi diceva  quella bella tettona di Jessica ?? https://t.co/1S4y9vWFEY
98	1	@franksee103 Se lo fa speriamo è una bella culona
3393	0	ODFFIO MI VIENE DA PIANGERE NON POSSO NEMMENO VEDERE BNHA HO ADPETTATO DUE SWTTIMANE PORCA PUTTANA.....
2629	0	sentite stasera aggiorno lo SweatyJohnny thread, cazzo se lo aggiorno, preparatevi porca puttana
378	1	@Albarien infatti speravo nella voce che raiolone prendesse icazzi subentrando all'equina culona
3130	0	IO NON CE LA FACCIO PROPRIO PORCA PUTTANA.#HarryStylesLiveOnTourLondon https://t.co/bPEfMhyM4Z
237	1	@maori816 @barbierichef @SkyUno @dariabig dice liquido perche il presidente del milan si chiama LI e poi perché fanno sesso e il liquido è lo sperma che le cola in gola quindi deep una d in su e una p in giù come 69 sesso capito sono SBOCCHINATE OCCULTE i
721	1	@LaskaJuventus @jolandafiore beh...se lo fai col sorriso, è satira. Quindi fa ridere. Quindi si, seguendo il ragionamento della cosciona tettona che parla anche di sport (ndr = è satira, quindi posso dire tutto)
229	1	DIOOOCCANGURO ho dimenticato le cuffiette a scuola e se sta merda dietro di me (meglio se non faccio nomi) non la smette GRIDARE CON LA SUA VOCE DI MERDA LE METTO UNA FOTOCOPIATRICE IN BOCCA PORCA PUTTANA
3439	0	porca puttana me la fanno rincoglionire con queste coreografie di merda https://t.co/XKvRkbwO4x
3508	0	"Ki ha parlato? Ki cazzo ha parlato? Ki è quel lurido stronzo comunista kecca pompinara ke ha firmato la sua condanna a morte? Ah, nn è nessuno eh? Sarà stata la fatina buona del cazzo! V ammazzo a forza d ginnastica, v faccio venire i muscoli al buco del culo!"" #FullMetalJacket https://t.co/DIivNKvIAC"""
3665	0	figa mia mamma non sa come si arriva alla mia scuola e la devo accompagnare. ma siamo seri?
3137	0	Porca puttana... tanto così ci mancava! #RealMadridJuventus https://t.co/SXRWfJKCef
70	1	@Io_da_solo @Eleleo8 Quella era compresa e sottointesa sennò i wurstel sappiamo noi dove metterli a sto crucchi iniziando dalla culona!
3323	0	@EmanueleBallini @FabioCapra3 @meb @pdnetwork No. Non tutte le mamme. Tutte quelle che hanno la fortuna di aver mantenuto il lavoro. Quindi di che parliamo? Ah beh certo le mamme disoccupate possono stare a casa a badare ai figli. Peccato che poi non poss
593	1	@VicktoriaQueen Culona!! Gran bella culona!! ???Ti adoriamo!!
60	1	@RobertaFarnese7 @Blue72558004 @bigtitsex @TEAMBIGTITTYS @BigBreastLuver @tettoone @bigtits_hotchix @BigTitAsian @BigBoobModels @esciledaje @TeamEscile @PhicaNetwork @LaItalicaTetta Buongiorno bellissima tettona
1282	1	@CoppiaAngelFace wowww mmmmmmmm che tettona
2905	0	CHE CAZZO SIGNIFICA I PLACEBO IN ITALIA MA PORCA TROIA CHI CAZZO GLIEL'HA PROPOSTA LA DATA A TARANTOA TARANTO CAZZO SON TIPO PIÙ DI 850 KM DA CASA MIA PIANGOOO
2872	0	Ma una volte che vada nel verso giusto no? Ma porca puttana
3275	0	Eh si io non so se attaccare la siria o no...perchè cerco le prove su facebook....ma porca puttana https://t.co/ui2pO2EmuQ
1280	1	"RT @akaAttila: Mi confermate?Dare della TETTONA"" a una donna non è universalmente riconosciuto come uno dei più grandi apprezzamenti che…"""
75	1	@ficamiatop Donna al volante...figa costante... te la leccherei fin quando non godi come una bella zocc... ????
3184	0	@MarcoBiella74 @mister_peemp E che Cazzo tu tifi inter porca Troia come protestate voi quando giocate contro la Juve. Allora dovete finire tutte le volte con 9 giocatori
1058	1	@KaylaKleevage @prisxxxotica bella pompinara
622	1	@Giuliettaxxx84 Che troia che sei in video https://t.co/OBRTPOimar
2067	0	ma porca puttana oh vaffanculo
3146	0	Il giudice di porta e più figlio di troia dell'https://t.co/7skhvg0pos dico.....che cazzo ci stai a fare....a pascolare le pecore?merda.
2786	0	@5sos merde io ho un cazzo di cuore stronzetti, ok?cioè SE VOLETE AMMAZZARMI DITELO MA PORCA PUTTANA UN PO' DI RISPETTO OK?
1459	1	@Dorisylalohot Culona chiavabile
2467	0	Ho appena letto una cosa che mi ha fatto scazzare perché cazzo la gente è così schifosa
1134	1	sta zoccolaspero che gli si chiuda la figa a tal punto da non poter più nè pisciare nè prendere cazzi e neanche far fuoriuscire il ciclo mestruale, cosicchè le ritornerà tutto sopra e le esca dalla bocca e vomiti sangue
2496	0	Porca puttana Maria così facendo saPPIAMO GIÀ CHI RISCHIA E CHI VA AVANTI POR*****O#amici17
339	1	@stanzaselvaggia Al «Silvio per ringraziarlo al massimo gli avrebbe mandato una baldracca a casa» io MORTAA?????
180	1	@MexicanStone @RosseVisconti @Life_Selector Ke pompinara ?? Rossella visconti.???????
2800	0	@PaulDiamondACM Porca puttana lo prenderei a badilate in faccia https://t.co/LpHGZeNFw4
1803	1	@scopgdrx Ti sbatterei come una cagna ...
2063	0	@maistatoinb90 Porca Puttana ???????????????????????????????????????????
1301	1	Alice figa di legno. #lamafiauccidesolodestate
2858	0	@sanmartino59 @meb @matteorenzi Effettivamente senza fissa dimora. La casa assegnata regolarmente nel 2001 non è mai stata sgomberata sonp passati quasi 19 mesi. La residenza non gli è stata ripristinata. Il tutto è ora in procura affinché qualcuno finalm
2952	0	@ZCblog Porca puttana...manca così poco!?
1115	1	Cassiera del supermercato che dice alla vecchietta davanti a me: “Si prepari signora, questa estate farà molto caldo e ci saranno un sacco di morti!”.MA MUORI PUTTANA!
1819	1	@SexyRamonaXXX Ramona .....te lo metterei nell’ano e nello stesso ti leccherei la figa con succhiata del clitoride.....sai che goduria....hmmmm ?
619	1	@Giuliettaxxx84 la verità è che ti vorrei scopare dal vero come la troia che sei e usarti per svuotarmi le palle nella tua bocca e in faccia
3211	0	Io vorrei davvero dire che non ho urlato nella parte finale, ma pORCA PUTTANA KIM HEECHUL CI MANCAVI SOLO TU #SuperJuniorLoSiento
3558	0	A chi accoglie..loro no vero? né Spagna né Austria né la culona https://t.co/WDOcK5HcPw
1915	0	@eversincehar Porca puttana, quindi era vero?
1016	1	Se é acida allora si crede figa ma in realtà é la più cessa tra le sue amiche.
2732	0	PORCA PUTTANA!!! Scusate il francesismo!!! Ma come,@marcmarquez93 ti ho praticamente difeso fino ad ora,e mi stendi @ValeYellow46 ??????? #ArgentinaGP
2739	0	@matteosalvinimi Tu che parli di cambiamento e sei alleato di Berlusca,non fai testo...vero? Fino alla nausea ti sbatterò in faccia le tue stesse parole..ciao cojò https://t.co/0Ljs6JIt9h
2371	0	pORCA PUTTANA MA VOGLIAMO PARLARE DI CLEO TOMS CHE SI STA FACENDO TRUCCARE DA RIHANNA?MA A CHI HA VENDUTO L’ANIMA PER AVERE TUTTE STE GIOIE?A CHI?VOGLIO IL NOME CAZZO
1533	1	@GILDA31395269 Ti penetrerei ioSubito culona ?
2164	0	Moo fratello e il suo amico mi hanno fatto sbagliare strada e porca puttana mi hanno fatto fare l'autostrada facendomi pagare 80 centesimi per nulla
3247	0	@oniizip10 Porca puttana cosa gli stavamo combinando...Non so se lo ricordi, prima della finale Juve-Barca mi pare che avevamo parlato di Ulisse-Nessuno contro Polifemo...ti giuro che ieri mi è tornata in mente a un certo punto. Avremmo meritato, per tant
602	1	@vittoriarisi Buongiorno tettona mia bella idea per Stasera SABATO 14 APRILE -- alla grande Fiera Erotica sarò al Locale  ALIBI ✨?? a CONEGLIANO (TV)  assolutamente da non mancare
61	1	@paola_marr Come ho già dett,o se si da del puttaniere, porco maniaco a Weinstein tutte le donne applaudono (comprese quelle che lo hanno opportunisticamente sfruttato). Se invece si da del puttanone a #SelvaggiaLucarelli che voelva fare sesso con Siffred
2931	0	AIUTATEMI PER FAVORE CHE MI VIENE DA PIANGERE PER IL NERVOSO CHE SONO DUE ORE CHE CERCO DI RISOLVERE QUESTO DANNATO PROBLEMA CHE NON SO DA DOVE SIA SPUNTATO PORCA PUTTANA.
616	1	@sessotel Ti sborro nel culetto
547	1	@MARY15043723 @jazzfusion1967 complimenti al tuo bel culone.  Ora mi fai vedere il suo buchino? . Sei bellissssssima complimenti
1130	1	@steliigdrangels labbra da pompinara
1878	0	Che ansia quando devi organizzare cose (Pasquetta) e ci sono maschi di mezzo che sì loro che importa decidiamo dieci minuti prima e poi partiamo NO PORCA PUTTANA IO DEVO SAPERE DEVO ORGANIZZARE
1228	1	@meb Sei tu...siete voi la fonte di repressione.....aveste fatto voi almeno un mezza cosa che hanno fatto i fascisti durante il ventennio....avete tolto il lavoro avete tolto i diritti ai lavoratori avete tolto la casa agli italiani.....dovete morire
2448	0	porca puttana non riesce ad essere carino neppure quando ride #uncesso https://t.co/GSGXMRdKLj
3659	0	È SCOMPARSO UN RAGAZZO DI SOLI 28 ANNI CHE CAZZO VE NE FREGA DE ADESSO SONO TUTTI SUOI FAN O MENO MA PORCA TROIA USATE IL CERVELLO
1316	1	che bella troia che sei https://t.co/E9QJos6yox
2246	0	"mia sorella, genio, invece di chiedere personalmente a me se lo volessi o meno, ha chiesto a mia mamma: dici che martina lo vuole?"" e mia mamma ovviamente ha risposto ""no dai ha già l'altro che funziona""cioè ho praticamente la batteria andata a puttane ma fa niente"""
380	1	@stanzaselvaggia quindi tutti scandalizzati per il meme e soprattutto per il commento a corredo...cosa mi dite del cartone animato south park? vengono derisi anche li' i ciccioni... ad esempio, nel film di south park, c'e' la canzone la mamma di Kyle e' u
3510	0	"Ma perché negli e-commerce non aggiungiamo categorie utili come battona"" ""Zitella acida""""Mercoledì Addams""""Oggi scazzo"" ""Vedo il mio ex"" Ecc... Insomma cose utili"""
2703	0	@Acidademmerda @lucabruno18 Ahahah che imbecille! Amore ? come già gli ho scritto la figa non sa nemmeno più che sapore ha figurati se può riconoscerla così facilmente!
2001	0	Porca puttana se mi viene il mental breakdown di depressione anche in gita perché sono circondata da troppa gente mi incazzk
3979	0	@xVcRxTork Porca puttana, ormai mi sono trasformata veramente in un pinguino ...
2234	0	@LorenzoGar Ma voi figli di troia senza juventus non sapete che cazzo scrivere? Contenti voi https://t.co/EKdsg4M4VD
3437	0	Alla radio danno “La Passion” di Gigi D’Agostino, bellissima e tamarra come la ricordavi, e ti rendi conto che sono passati 19 anni e PORCA PUTTANA MA QUANTI ANNI HO?!? #sabato
2415	0	Però, porca puttana, per quanto sia d’accordo che servono forze fresche e nuovi stimoli, non si può aspettare giugno per esecuzioni e rivoluzioni varie? Per quanto impossibile, c’è pur sempre un ritorno, un campionato e una finale di Coppa Italia.
3752	0	@il_farmacista @angsem79 Io dico puoi anche perderla ok. Nel calcio ci sta. Ma TE LA DEVI GIOCARE porca troia. Non si scende in campo cosi. 50 pssaggi sbagliati e solo RETROPASSAGGI ma dove cazzo siamo? Ma di che cazzo parliamo?! Ma non esiste proprio a q
1604	1	@iamexemi questa vecchia stronza pompinara lo so io che cazzo ha fatto per 68 anni questa, sta vecchia stronza
2547	0	"gliel'ho appena detto e mi fa la stessa cosa vale per te""porca puttana sto tutta la settimana fuori/a studiare in bagno per lasciargli la stanza libera e se il sabato sto a letto e non può mettersi al pc mi fa diecimila casini"""
2592	0	adesso quel commento ve lo traduco io che non so il coreano dice porca puttana yixing torna presto mi mancano le tue strizzate di culo
383	1	@Mimevsi TI SBORRO CARAAAAAAAAAAAA
2825	0	Colpa di gattuso che non ha voluto fare mercato a gennaio ahahahhahahaahah che cazzo devo leggere, Schifano chi ha vinto 30 trofei in 30 anni, difendono come fosse suo padre o figlio un megalanomeno che ha sperperato 250 milioni. I MIEI RITARDATI FIGLI DI PUTTANA
2123	0	@GEREFKN @Daizley @Nmerdaaaa Ci sta difendere un autistico che spera che il maggior esperto di moda in Italia non capisca che è impossibile che un d&amp;g costi 5000€ porca puttana
2318	0	@OmarGibelli Anche solo qui su Twitter va bene che poi lo andiamo a cercare noi. Porca puttana!!
2968	0	@Marmat83 @quintinocavallo Che cazzo dai....come perché. Porca troia.
1994	0	Il più nell’album che ho mai comprato porca puttana #snoopdogg #first #king https://t.co/qcOBlyALUe
1031	1	@CapitanoEric @SALONEROTICOBCN @MaryTheRider @gothicswat89 @yukikon @LunaDarkHot @Greis262 @Yelenavera1 grande follador! anche la tettona non è male....????????
345	1	@ZitelleArturo @AsiaArgento @lauraboldrini ih ih ih bella asia argento? Famosa non per suoi crediti ma per paternità e qualche favore a qualche influente americano! Fate solo vergogna la feccia delle donne siete! Le donne sono oneste perché portatrici di 
